ASA  Gold and Precious Metals Limited,PlanetEcosystems
Associated Banc-Corp Common Stock,SocialEffort
Ardmore Shipping Corporation Common Stock,Relationship
Global X FTSE Southeast Asia ETF,PlanetEcosystems
FlexShares Real Assets Allocation Index Fund,ClearHealthCosts
Asta Funding, Inc. - Common Stock,FindTheBest.com
Liberty All-Star Growth Fund, Inc.,Liberty
ASGN Incorporated Common Stock,InfoCommerce
Ashland Global Holdings Inc. Common Stock,FindTheBest.com
Xtrackers Harvest CSI 300 China A-Shares ETF,ClearHealthCosts
Xtrackers Harvest CSI 500 China A-Shares Small Cap ETF,ClearHealthCosts
Xtrackers MSCI China A Inclusion Equity ETF,TransUnion
AdvanSix Inc. Common Stock ,PlaceILive.com
ASLAN Pharmaceuticals Limited - American Depositary Shares,PlanetEcosystems
Avino Silver & Gold Mines Ltd. Common Shares (Canada),FindTheBest.com
Assembly Biosciences, Inc. - Common Stock,LoseIt.com
ASML Holding N.V. - New York Registry Shares,Morningstar,
Ascena Retail Group, Inc. - Common Stock,PlaceILive.com
Ascendis Pharma A/S - American Depositary Shares,PlanetEcosystems
Aspen Aerogels, Inc. Common Stock,SpotHero.com
Altisource Portfolio Solutions S.A. - Common Stock,PlaceILive.com
Aspen Group Inc. - Common Stock,Environmental
Grupo Aeroportuario del Sureste, S.A. de C.V. Common Stock,PricewaterhouseCoopers
Assertio Therapeutics, Inc. - Common Stock,FindTheBest.com
AmeriServ Financial Inc. - Common Stock,PlaceILive.com
AmeriServ Financial Inc. - AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities, Series A,PricewaterhouseCoopers
Astrotech Corporation - Common Stock,SpotHero.com
Astec Industries, Inc. - Common Stock,FindTheBest.com
Asure Software Inc - Common Stock,Retroficiency
ASE Technology Holding Co., Ltd. American Depositary Shares (each representing Two Common Shares) ,PricewaterhouseCoopers
Amtech Systems, Inc. - Common Stock,PlanetEcosystems
Atlantic Power Corporation Ordinary Shares (Canada),OpportunitySpace,
America First Multifamily Investors, L.P. - Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests,PricewaterhouseCoopers
Atlas Corp. Common Shares,realtor.com
Atlas Technical Consultants, Inc. - Class A Common Stock,PlanetEcosystems
Alphatec Holdings, Inc. - Common Stock,PlaceILive.com
A10 Networks, Inc. Common Stock,PlanetEcosystems
Anterix Inc. - Common Stock,InfoCommerce
Adtalem Global Education Inc. Common Stock,PlaceILive.com
Athene Holding Ltd. Class A Common Shares,mHealthCoach
Alterity Therapeutics Limited - American Depositary Shares,ClearHealthCosts
Autohome Inc. American Depositary Shares, each representing one class A ordinary share.,PricewaterhouseCoopers
Athersys, Inc. - Common Stock,InfoCommerce
Allegheny Technologies Incorporated Common Stock,PlanetEcosystems
ATIF Holdings Limited - Ordinary Shares,FlightAware
Atkore International Group Inc. Common Stock,PricewaterhouseCoopers
Atlanticus Holdings Corporation - Common Stock,PlanetEcosystems
Ames National Corporation - Common Stock,Environmental
iPath Select MLP ETN,PatientsLikeMe
ATN International, Inc. - Common Stock,PlaceILive.com
Actinium Pharmaceuticals, Inc. (Delaware) Common Stock,PlaceILive.com
Athenex, Inc. - Common Stock,Environmental
Atmos Energy Corporation Common Stock,Environmental
Atomera Incorporated - Common Stock,PlanetEcosystems
Atossa Therapeutics, Inc. - Common Stock,FindTheBest.com
AptarGroup, Inc. Common Stock,PlanetEcosystems
Atara Biotherapeutics, Inc. - Common Stock,FindTheBest.com
AtriCure, Inc. - Common Stock,PlaceILive.com
Atrion Corporation - Common Stock,InfoCommerce
Astronics Corporation - Common Stock,PricewaterhouseCoopers
Antares Pharma, Inc. - Common Stock,ClearHealthCosts
Air Transport Services Group, Inc - Common Stock,SpotHero.com
Atento S.A. Ordinary Shares,OpportunitySpace,
Altice USA, Inc. Class A Common Stock,PlaceILive.com
Acorn International, Inc. ADS,Construction
Activision Blizzard, Inc - Common Stock,ClearHealthCosts
Avenue Therapeutics, Inc. - Common Stock,FindTheBest.com
AngloGold Ashanti Limited Common Stock,PlanetEcosystems
Atlantic Union Bankshares Corporation - Common Stock,PlanetEcosystems
Auburn National Bancorporation, Inc. - Common Stock,PlaceILive.com
AudioCodes Ltd. - Ordinary Shares,OpportunitySpace,
Auryn Resources Inc. Common Shares,MuckRock.com
Golden Minerals Company Common Stock,Development
Aurinia Pharmaceuticals Inc - Common Shares,PlaceILive.com
Global X Funds Global X Adaptive U.S. Factor ETF,PlaceILive.com
Autolus Therapeutics plc - American Depositary Shares,PlanetEcosystems
AutoWeb, Inc. - Common Stock,LoseIt.com
Yamana Gold Inc. Ordinary Shares (Canada),Morningstar,
Avista Corporation Common Stock,Relationship
Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),PricewaterhouseCoopers
AeroVironment, Inc. - Common Stock,Environmental
AvalonBay Communities, Inc. Common Stock,PlanetEcosystems
Avalon GloboCare Corp. - Common Stock,realtor.com
American Vanguard Corporation Common Stock ($0.10 Par Value),Environmental
Avantis International Equity ETF,eInstitutional
Avadel Pharmaceuticals plc - American Depositary Shares each representing one Ordinary Share,PricewaterhouseCoopers
Avantis International Small Cap Value ETF,PatientsLikeMe
Avantis Emerging Markets Equity ETF,PatientsLikeMe
AVEO Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Broadcom Inc. - Common Stock,PlaceILive.com
Broadcom Inc. - 8.00% Mandatory Convertible Preferred Stock, Series A,PricewaterhouseCoopers
Avinger, Inc. - Common Stock,InfoCommerce
Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),PricewaterhouseCoopers
Avid Technology, Inc. - Common Stock,InfoCommerce
Advent Convertible and Income Fund,Development
Avalara, Inc. Common Stock,PlanetEcosystems
Avanos Medical, Inc. Common Stock,PlaceILive.com
Aviat Networks, Inc. - Common Stock,PlanetEcosystems
AVROBIO, Inc. - Common Stock,Robinson
Avnet, Inc. - Common Stock,InfoCommerce
Avantor, Inc. Common Stock,realtor.com
Avantis U.S. Equity ETF,PatientsLikeMe
Avantis U.S. Small Cap Value ETF,PatientsLikeMe
Anavex Life Sciences Corp. - Common Stock,PlaceILive.com
Avery Dennison Corporation Common Stock,Environmental
Avaya Holdings Corp. Common Stock,realtor.com
ETFMG Travel Tech ETF,Revelstone
Alliancebernstein Global High Income Fund,PlaceILive.com
Armstrong World Industries Inc Common Stock,NonprofitMetrics
American Water Works Company, Inc. Common Stock,PricewaterhouseCoopers
Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,PricewaterhouseCoopers
American States Water Company Common Stock,PricewaterhouseCoopers
Aware, Inc. - Common Stock,PlaceILive.com
Aware Ultra-Short Duration Enhanced Income ETF,Relationship
Avalon Holdings Corporation Common Stock,NonprofitMetrics
Axos Financial, Inc. Common Stock,PlaceILive.com
Abraxas Petroleum Corporation - Common Stock,Relationship
Accelerate Diagnostics, Inc. - Common Stock,ClearHealthCosts
Anixter International Inc. Common Stock,PricewaterhouseCoopers
Axogen, Inc. - Common Stock,LoseIt.com
Axovant Gene Therapies Ltd. - Common Shares,FindTheBest.com
WisdomTree Asia Pacific ex-Japan Total Dividend Fund,PatientsLikeMe
American Axle & Manufacturing Holdings, Inc. Common Stock,PricewaterhouseCoopers
Axcella Health Inc. - Common Stock,ClearHealthCosts
Axonics Modulation Technologies, Inc. - Common Stock,PricewaterhouseCoopers
Axos Financial, Inc. 6.25% Subordinated Notes Due 2026,CONNECT-DOT
American Express Company Common Stock,PlanetEcosystems
AMREP Corporation Common Stock,Relationship
Axis Capital Holdings Limited Common Stock,PricewaterhouseCoopers
Axsome Therapeutics, Inc. - Common Stock,FindTheBest.com
Axalta Coating Systems Ltd. Common Shares,PlanetEcosystems
AXT Inc - Common Stock,InfoCommerce
Alexco Resource Corp Common Shares (Canada),PricewaterhouseCoopers
Atlantica Yield plc - Ordinary Shares,PlanetEcosystems
Acuity Brands, Inc. ,TransUnion
Aytu BioScience, Inc. - Common Stock,LoseIt.com
Alteryx, Inc. Class A Common Stock,Peterson's
Astrazeneca PLC Common Stock,ClearHealthCosts
AutoZone, Inc. Common Stock,LoseIt.com
Aspen Technology, Inc. - Common Stock,SpotHero.com
Azure Power Global Limited Equity Shares,OpportunitySpace,
AzurRx BioPharma, Inc. - Common Stock,PlanetEcosystems
Azul S.A. American Depositary Shares (each representing three preferred shares),PricewaterhouseCoopers
AZZ Inc.,Zurich
Barnes Group, Inc. Common Stock,Retroficiency
Boeing Company (The) Common Stock,PlanetEcosystems
Invesco Taxable Municipal Bond ETF,Investormill
Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,PricewaterhouseCoopers
Bank of America Corporation Common Stock,NonprofitMetrics
BlackRock Municipal Income Investment Quality Trust,NonprofitMetrics
Booz Allen Hamilton Holding Corporation Common Stock,ClearHealthCosts
Braskem SA ADR,WeMakeItSafer
iPathA Series B Bloomberg Cotton Subindex Total Return ETN,PricewaterhouseCoopers
Brookfield Asset Management Inc. Common Stock,FindTheBest.com
Banc of California, Inc. Common Stock,ClearHealthCosts
Bandwidth Inc. - Class A Common Stock,FindTheBest.com
BancFirst Corporation - Common Stock,FirstPoint,
BancFirst Corporation - 7.2% Cumulative Trust Preferred Securities,PricewaterhouseCoopers
Banner Corporation - Common Stock,CONNECT-DOT
StoneCastle Financial Corp - Common Stock,ClearHealthCosts
Credicorp Ltd. Common Stock,ClearHealthCosts
Innovator S&P 500 Buffer ETF - April ,NonprofitMetrics
GraniteShares Gold Trust Shares of Beneficial Interest,PricewaterhouseCoopers
Bioanalytical Systems, Inc. - Common Stock,PlanetEcosystems
Battalion Oil Corporation Common Stock,Environmental
Liberty Media Corporation - Series A Liberty Braves Common Stock,PlanetEcosystems
Liberty Media Corporation - Series C Liberty Braves Common Stock,PlanetEcosystems
Amplify Advanced Battery Metals and Materials ETF,PricewaterhouseCoopers
Innovator S&P 500 Buffer ETF - August,Innovest
Baxter International Inc. Common Stock,PatientsLikeMe
BlackBerry Limited Common Stock,PlaceILive.com
Banco BBVA Argentina S.A. ADS,Morningstar,
JPMorgan BetaBuilders Developed Asia-ex Japan ETF ,PricewaterhouseCoopers
Bed Bath & Beyond Inc. - Common Stock,FindTheBest.com
Virtus LifeSci Biotech Clinical Trials ETF,PricewaterhouseCoopers
JPMorgan BetaBuilders Canada ETF ,PlanetEcosystems
Concrete Pumping Holdings, Inc.  - Common Stock,PlaceILive.com
Banco Bradesco Sa American Depositary Shares,PricewaterhouseCoopers
Barings BDC, Inc. Common Stock,InfoCommerce
Banco Bradesco Sa American Depositary Shares (each representing one Common Share),PricewaterhouseCoopers
JPMorgan BetaBuilders Europe ETF ,PricewaterhouseCoopers
BlackRock Municipal Income Investment Trust,NonprofitMetrics
Beasley Broadcast Group, Inc. - Class A Common Stock,ClearHealthCosts
VanEck Vectors Biotech ETF,PlanetEcosystems
Brickell Biotech, Inc. - Common Stock,PricewaterhouseCoopers
JPMorgan BetaBuilders International Equity ETF,eInstitutional
BridgeBio Pharma, Inc. - Common Stock,Department
JPMorgan BetaBuilders Japan ETF ,OpportunitySpace,
Blackrock Municipal Bond Trust,MuckRock.com
BHP Group PlcSponsored ADR,Propeller
BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,PricewaterhouseCoopers
Virtus LifeSci Biotech Products ETF,PlanetEcosystems
BBQ Holdings, Inc.  - Common Stock,LoseIt.com
JPMorgan BetaBuilders MSCI U.S. REIT ETF ,PlanetEcosystems
JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF ,PricewaterhouseCoopers
Barrett Business Services, Inc. - Common Stock,FindTheBest.com
Brookfield Business Partners L.P. Limited Partnership Units ,Relationship
JPMorgan BetaBuilders U.S. Equity ETF,PricewaterhouseCoopers
Banco Bilbao Vizcaya Argentaria S.A. Common Stock,NonprofitMetrics
Build-A-Bear Workshop, Inc. Common Stock,FindTheBest.com
BBX Capital Corporation Class A Common Stock,ClearHealthCosts
Best Buy Co., Inc. Common Stock,Retroficiency
Brunswick Corporation Common Stock,MuckRock.com
BCB Bancorp, Inc. (NJ) - Common Stock,PlaceILive.com
Boise Cascade, L.L.C. Common Stock,PlaceILive.com
Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,PricewaterhouseCoopers
BioCardia, Inc. - Common Stock,PlaceILive.com
BCE, Inc. Common Stock,InfoCommerce
Bonanza Creek Energy, Inc. Common Stock,PlanetEcosystems
Atreca, Inc. - Class A Common Stock,Relationship
Banco De Chile Banco De Chile ADS,PricewaterhouseCoopers
Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,PricewaterhouseCoopers
Brainstorm Cell Therapeutics Inc. - Common Stock,PricewaterhouseCoopers
iPath Pure Beta Broad Commodity ETN,PricewaterhouseCoopers
BayCom Corp - Common Stock,MuckRock.com
Brinks Company (The) Common Stock,PlanetEcosystems
B Communications Ltd. - Ordinary Shares,OpportunitySpace,
Blucora, Inc. - Common Stock,MuckRock.com
Brightcove Inc. - Common Stock,Government
1895 Bancorp of Wisconsin, Inc. - Common Stock,NonprofitMetrics
Balchem Corporation - Common Stock,ClearHealthCosts
BioCryst Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Barclays PLC Common Stock,ClearHealthCosts
Bain Capital Specialty Finance, Inc. Common Stock,PlaceILive.com
Bancorp 34, Inc. - Common Stock,InfoCommerce
Bancroft Fund, Ltd.,Microsoft
BlackRock Resources Common Shares of Beneficial Interest,PlanetEcosystems
Bicycle Therapeutics plc - American Depositary Shares,ClearHealthCosts
Belden Inc Common Stock,Environmental
UBS AG Exchange Traded Access Securities (E TRACS) Linked to the Wells Fargo Business Development Company Index due April 26, 2041,PricewaterhouseCoopers
ETRACS 2xMonthly Leveraged Wells Fargo Diversified Business Development Company Index ETN Series B due October 21, 2049,PricewaterhouseCoopers
ETRACS Wells Fargo Business Development Company Index ETN Series B due April 26, 2041,PricewaterhouseCoopers
Innovator S&P 500 Buffer ETF - December,InfoCommerce
Bridge Bancorp, Inc. - Common Stock,realtor.com
Blackrock Enhanced Equity Dividend Trust,PricewaterhouseCoopers
Flanigan's Enterprises, Inc. Common Stock,PlanetEcosystems
Brandywine Realty Trust Common Stock,PricewaterhouseCoopers
Blonder Tongue Laboratories, Inc. Common Stock,FindTheBest.com
Breakwave Dry Bulk Shipping ETF,Revelstone
BioDelivery Sciences International, Inc. - Common Stock,eInstitutional
Black Diamond Therapeutics, Inc. - Common Stock,FindTheBest.com
Becton, Dickinson and Company Common Stock,Environmental
Becton, Dickinson and Company Depositary Shares, each Representing a 1/20th Interest in a Share of 6.125% Mandatory Convertible Preferred Stock, Series A, $1.00 par value,PricewaterhouseCoopers
Bloom Energy Corporation Class A Common Stock,ClearHealthCosts
Beam Therapeutics Inc. - Common Stock,FindTheBest.com
BioTelemetry, Inc. - Common Stock,SpotHero.com
Beacon Roofing Supply, Inc. - Common Stock,PlaceILive.com
Bright Scholar Education Holdings Limited American Depositary Shares, each  representing one Class A Ordinary Share,PricewaterhouseCoopers
Bel Fuse Inc. - Class A Common Stock,LoseIt.com
Bel Fuse Inc. - Class B Common Stock,LoseIt.com
Franklin Resources, Inc. Common Stock,FindTheBest.com
Brookfield Renewable Partners L.P. ,FindTheBest.com
Berry Global Group, Inc. Common Stock,realtor.com
BEST Inc. American Depositary Shares, each representing one Class A Ordinary Share,PricewaterhouseCoopers
Bright Horizons Family Solutions Inc. Common Stock,FindTheBest.com
Bank First Corporation - Common Stock,FirstPoint,
Innovator S&P 500 Buffer ETF - February,StreetEasy
BankFinancial Corporation - Common Stock,Environmental
Global X Health & Wellness Thematic ETF,ClearHealthCosts
BlackRock Municipal Income Trust,MuckRock.com
Blackrock Florida Municipal 2020 Term Trust,CliniCast
Barron's 400,Parsons
Biofrontera AG - American Depositary Shares,OpportunitySpace,
Saul Centers, Inc. Common Stock,PlanetEcosystems
Business First Bancshares, Inc. - Common Stock,FindTheBest.com
BlackRock New York Municipal Income Trust II,PricewaterhouseCoopers
Benefytt Technologies, Inc. - Class A Common Stock,PlanetEcosystems
BlackRock California Municipal Income Trust,PricewaterhouseCoopers
Bunge Limited Bunge Limited,PublicEngines
Blackstone / GSO Strategic Credit Fund Common Shares,PricewaterhouseCoopers
BGC Partners, Inc. - Class A Common Stock,ClearHealthCosts
Big 5 Sporting Goods Corporation - Common Stock,OpportunitySpace,
Briggs & Stratton Corporation Common Stock,PricewaterhouseCoopers
Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,PricewaterhouseCoopers
Birks Group Inc. Common Stock,MuckRock.com
BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest,OpportunitySpace,
BeiGene, Ltd. - American Depositary Shares,PlanetEcosystems
BlackRock Energy and Resources Trust,PlanetEcosystems
iShares Global Green Bond ETF,HelloWallet
B&G Foods, Inc. B&G Foods, Inc. Common Stock,InfoCommerce
BG Staffing Inc Common Stock,InfoCommerce
BlackRock Floating Rate Income Trust,MuckRock.com
Blackstone GSO Long Short Credit Income Fund Common Shares,PricewaterhouseCoopers
Blackrock Enhanced International Dividend Trust,PricewaterhouseCoopers
Biglari Holdings Inc. Class B Common Stock,LoseIt.com
Blue Hat Interactive Entertainment Technology - Ordinary Shares,PricewaterhouseCoopers
Bar Harbor Bankshares, Inc. Common Stock,FindTheBest.com
Bausch Health Companies Inc. Common Stock,mHealthCoach
Benchmark Electronics, Inc. Common Stock,Retroficiency
Brighthouse Financial, Inc. - Common Stock,Retroficiency
Brighthouse Financial, Inc. - 6.25% Junior Subordinated Debentures due 2058,PricewaterhouseCoopers
Brighthouse Financial, Inc. - Depositary Shares 6.6% Non-Cumulative Preferred Stock, Series A,PricewaterhouseCoopers
